-99	0	0.0000
-98	0	0.0000
-97	0	0.0000
-96	0	0.0000
-95	0	0.0000
-94	0	0.0000
-93	0	0.0000
-92	0	0.0000
-91	0	0.0000
-90	0	0.0000
-89	0	0.0000
-88	0	0.0000
-87	0	0.0000
-86	0	0.0000
-85	0	0.0000
-84	0	0.0000
-83	0	0.0000
-82	0	0.0000
-81	0	0.0000
-80	0	0.0000
-79	1	0.0108
-78	0	0.0000
-77	2	0.0215
-76	0	0.0000
-75	1	0.0108
-74	2	0.0215
-73	2	0.0215
-72	3	0.0323
-71	3	0.0323
-70	6	0.0645
-69	1	0.0108
-68	2	0.0215
-67	6	0.0645
-66	7	0.0753
-65	6	0.0645
-64	11	0.1183
-63	11	0.1183
-62	17	0.1828
-61	9	0.0968
-60	2	0.0215
-59	0	0.0000
-58	1	0.0108
-57	0	0.0000
-56	0	0.0000
-55	0	0.0000
-54	0	0.0000
-53	0	0.0000
-52	0	0.0000
-51	0	0.0000
-50	0	0.0000
-49	0	0.0000
-48	0	0.0000
-47	0	0.0000
-46	0	0.0000
-45	0	0.0000
-44	0	0.0000
-43	0	0.0000
-42	0	0.0000
-41	0	0.0000
-40	0	0.0000
