1434566077787	-74	-60
1434566078417	-73	-60
1434566079897	-75	-60
1434566080546	-87	-60
1434566081996	-68	-60
1434566083362	-81	-60
1434566083874	-70	-60
1434566084933	-61	-60
1434566085985	-74	-60
1434566087660	-74	-60
1434566088517	-69	-60
1434566089337	-86	-60
1434566090437	-70	-60
1434566090818	-75	-60
1434566091437	-72	-60
1434566093117	-62	-60
1434566093958	-72	-60
1434566094246	-71	-60
1434566095637	-65	-60
1434566097398	-60	-60
1434566098416	-64	-60
1434566100046	-62	-60
1434566101167	-63	-60
1434566101729	-62	-60
1434566102817	-63	-60
1434566103827	-63	-60
1434566105550	-62	-60
1434566105967	-66	-60
1434566108236	-61	-60
1434566109297	-63	-60
1434566110966	-63	-60
1434566111390	-61	-60
1434566111815	-63	-60
1434566113492	-63	-60
1434566115590	-61	-60
1434566116641	-64	-60
1434566117911	-68	-60
1434566118319	-67	-60
1434566118942	-67	-60
1434566120626	-74	-60
1434566122525	-67	-60
1434566123151	-73	-60
1434566125462	-62	-60
1434566125877	-63	-60
1434566126738	-63	-60
1434566127346	-68	-60
1434566128636	-67	-60
1434566129450	-64	-60
1434566130933	-63	-60
1434566132228	-68	-60
