-99	0	0.0000
-98	0	0.0000
-97	0	0.0000
-96	0	0.0000
-95	0	0.0000
-94	0	0.0000
-93	0	0.0000
-92	0	0.0000
-91	0	0.0000
-90	0	0.0000
-89	0	0.0000
-88	0	0.0000
-87	1	0.0112
-86	2	0.0225
-85	0	0.0000
-84	1	0.0112
-83	1	0.0112
-82	1	0.0112
-81	0	0.0000
-80	1	0.0112
-79	2	0.0225
-78	1	0.0112
-77	2	0.0225
-76	0	0.0000
-75	4	0.0449
-74	0	0.0000
-73	5	0.0562
-72	5	0.0562
-71	2	0.0225
-70	8	0.0899
-69	5	0.0562
-68	8	0.0899
-67	14	0.1573
-66	9	0.1011
-65	1	0.0112
-64	9	0.1011
-63	2	0.0225
-62	2	0.0225
-61	2	0.0225
-60	1	0.0112
-59	0	0.0000
-58	0	0.0000
-57	0	0.0000
-56	0	0.0000
-55	0	0.0000
-54	0	0.0000
-53	0	0.0000
-52	0	0.0000
-51	0	0.0000
-50	0	0.0000
-49	0	0.0000
-48	0	0.0000
-47	0	0.0000
-46	0	0.0000
-45	0	0.0000
-44	0	0.0000
-43	0	0.0000
-42	0	0.0000
-41	0	0.0000
-40	0	0.0000
