1434565915249	-55	-70
1434565916326	-54	-70
1434565916964	-55	-70
1434565917828	-57	-70
1434565918237	-56	-70
1434565918395	-55	-70
1434565918825	-57	-70
1434565919054	-55	-70
1434565919232	-57	-70
1434565920567	-57	-70
1434565924727	-63	-70
1434565924941	-66	-70
1434565925539	-66	-70
1434565925784	-65	-70
1434565925960	-63	-70
1434565928517	-60	-70
1434565934074	-60	-70
1434565934178	-62	-70
1434565934362	-60	-70
1434565934585	-59	-70
1434565934984	-61	-70
1434565935404	-61	-70
1434565935848	-58	-70
1434565936052	-57	-70
1434565936253	-60	-70
1434565936455	-60	-70
1434565936877	-57	-70
1434565941288	-61	-70
1434565941710	-63	-70
1434565941928	-64	-70
1434565942354	-64	-70
1434565942581	-64	-70
1434565942755	-64	-70
1434565943181	-67	-70
1434565943596	-65	-70
1434565944014	-68	-70
1434565949902	-71	-70
1434565950162	-69	-70
1434565950574	-79	-70
1434565950737	-83	-70
1434565951175	-66	-70
1434565951590	-57	-70
1434565951810	-54	-70
1434565951999	-55	-70
1434565952218	-55	-70
1434565952428	-56	-70
1434565952633	-56	-70
1434565953297	-60	-70
1434565953480	-60	-70
1434565953887	-58	-70
1434565957038	-57	-70
1434565957667	-55	-70
1434565958088	-54	-70
1434565958508	-57	-70
1434565958766	-54	-70
1434565958928	-55	-70
1434565959352	-55	-70
1434565959771	-56	-70
1434565960027	-56	-70
1434565960189	-59	-70
1434565960410	-55	-70
1434565961056	-54	-70
1434565961443	-53	-70
1434565965224	-63	-70
1434565966322	-60	-70
1434565966722	-58	-70
1434565967192	-58	-70
1434565967328	-58	-70
1434565967747	-59	-70
1434565968168	-58	-70
1434565968586	-60	-70
1434565968812	-56	-70
1434565969026	-56	-70
1434565969437	-63	-70
1434565969851	-79	-70
1434565970269	-68	-70
1434565970587	-63	-70
1434565970699	-61	-70
1434565971327	-56	-70
