-99	0	0.0000
-98	0	0.0000
-97	0	0.0000
-96	0	0.0000
-95	0	0.0000
-94	0	0.0000
-93	0	0.0000
-92	0	0.0000
-91	0	0.0000
-90	0	0.0000
-89	1	0.0105
-88	1	0.0105
-87	3	0.0316
-86	1	0.0105
-85	1	0.0105
-84	2	0.0211
-83	2	0.0211
-82	3	0.0316
-81	3	0.0316
-80	3	0.0316
-79	6	0.0632
-78	2	0.0211
-77	6	0.0632
-76	4	0.0421
-75	4	0.0421
-74	8	0.0842
-73	5	0.0526
-72	3	0.0316
-71	5	0.0526
-70	6	0.0632
-69	3	0.0316
-68	6	0.0632
-67	5	0.0526
-66	7	0.0737
-65	3	0.0316
-64	0	0.0000
-63	1	0.0105
-62	1	0.0105
-61	0	0.0000
-60	0	0.0000
-59	0	0.0000
-58	0	0.0000
-57	0	0.0000
-56	0	0.0000
-55	0	0.0000
-54	0	0.0000
-53	0	0.0000
-52	0	0.0000
-51	0	0.0000
-50	0	0.0000
-49	0	0.0000
-48	0	0.0000
-47	0	0.0000
-46	0	0.0000
-45	0	0.0000
-44	0	0.0000
-43	0	0.0000
-42	0	0.0000
-41	0	0.0000
-40	0	0.0000
