1434565775174	-72	-70
1434565775386	-73	-70
1434565775806	-72	-70
1434565776017	-72	-70
1434565776225	-73	-70
1434565776645	-73	-70
1434565780256	-72	-70
1434565780706	-73	-70
1434565780847	-71	-70
1434565781056	-74	-70
1434565781267	-70	-70
1434565781527	-73	-70
1434565781904	-73	-70
1434565782348	-71	-70
1434565782789	-72	-70
1434565782946	-72	-70
1434565783204	-71	-70
1434565783371	-72	-70
1434565787148	-72	-70
1434565787797	-73	-70
1434565788616	-72	-70
1434565789036	-73	-70
1434565789269	-74	-70
1434565789879	-75	-70
1434565790296	-72	-70
1434565790536	-72	-70
1434565790719	-73	-70
1434565791006	-73	-70
1434565791151	-73	-70
1434565791344	-74	-70
1434565791763	-74	-70
1434565792187	-75	-70
1434565792462	-74	-70
1434565793483	-74	-70
1434565798696	-74	-70
1434565799117	-74	-70
1434565799537	-74	-70
1434565799774	-73	-70
1434565799958	-74	-70
1434565800178	-74	-70
1434565800400	-74	-70
1434565800594	-74	-70
1434565801221	-74	-70
1434565801432	-73	-70
1434565801869	-74	-70
1434565802067	-72	-70
1434565802276	-72	-70
1434565807096	-71	-70
1434565807759	-72	-70
1434565808150	-72	-70
1434565808402	-72	-70
1434565808565	-72	-70
1434565809198	-73	-70
1434565809615	-73	-70
1434565810037	-72	-70
1434565815385	-71	-70
1434565816336	-72	-70
1434565816756	-72	-70
1434565817175	-72	-70
1434565817596	-72	-70
1434565817830	-72	-70
1434565818021	-72	-70
1434565818446	-73	-70
1434565818876	-72	-70
1434565819070	-72	-70
1434565819278	-72	-70
1434565823271	-82	-70
1434565823686	-76	-70
1434565824116	-73	-70
1434565824371	-72	-70
1434565824565	-72	-70
1434565824737	-71	-70
1434565825162	-72	-70
1434565825577	-72	-70
1434565825998	-72	-70
1434565826230	-71	-70
1434565826430	-72	-70
1434565826643	-73	-70
1434565826840	-74	-70
1434565827478	-73	-70
1434565830620	-74	-70
1434565831457	-75	-70
1434565832108	-74	-70
1434565832731	-75	-70
1434565832944	-78	-70
1434565833376	-76	-70
1434565833559	-79	-70
1434565834025	-76	-70
1434565834605	-78	-70
1434565834831	-80	-70
1434565835460	-75	-70
1434565835673	-81	-70
1434565835913	-82	-70
