1434565644345	-69	-70
1434565645188	-67	-70
1434565645407	-71	-70
1434565645814	-69	-70
1434565646043	-70	-70
1434565646257	-70	-70
1434565646447	-70	-70
1434565646672	-69	-70
1434565646906	-71	-70
1434565647176	-65	-70
1434565647309	-72	-70
1434565647577	-69	-70
1434565647705	-68	-70
1434565647955	-64	-70
1434565648129	-67	-70
1434565648547	-69	-70
1434565651487	-68	-70
1434565652115	-68	-70
1434565652533	-68	-70
1434565652804	-67	-70
1434565653375	-66	-70
1434565653796	-66	-70
1434565654044	-66	-70
1434565654214	-66	-70
1434565654494	-66	-70
1434565654653	-66	-70
1434565654885	-67	-70
1434565655098	-66	-70
1434565655283	-67	-70
1434565655485	-66	-70
1434565655695	-66	-70
1434565656339	-65	-70
1434565656746	-65	-70
1434565656956	-65	-70
1434565657175	-61	-70
1434565659705	-63	-70
1434565660846	-62	-70
1434565661779	-63	-70
1434565662197	-65	-70
1434565662432	-66	-70
1434565662614	-66	-70
1434565662867	-66	-70
1434565663051	-65	-70
1434565663531	-66	-70
1434565663672	-65	-70
1434565663916	-66	-70
1434565664086	-66	-70
1434565664301	-65	-70
1434565664531	-66	-70
1434565664713	-66	-70
1434565665163	-66	-70
1434565669782	-64	-70
1434565670175	-64	-70
1434565671015	-64	-70
1434565671233	-63	-70
1434565671648	-64	-70
1434565671899	-64	-70
1434565672483	-64	-70
1434565672908	-64	-70
1434565673138	-64	-70
1434565673350	-64	-70
1434565673760	-63	-70
1434565674176	-63	-70
1434565674389	-63	-70
1434565679003	-64	-70
1434565679844	-63	-70
1434565680254	-63	-70
1434565680677	-63	-70
1434565681223	-65	-70
1434565681322	-64	-70
1434565681527	-64	-70
1434565681733	-63	-70
1434565681954	-64	-70
1434565682563	-64	-70
1434565686769	-65	-70
1434565687185	-66	-70
1434565687605	-64	-70
1434565688029	-65	-70
1434565688449	-64	-70
1434565688878	-64	-70
1434565689082	-63	-70
1434565689309	-64	-70
1434565689539	-63	-70
1434565689716	-64	-70
1434565689924	-63	-70
1434565690342	-63	-70
1434565690759	-63	-70
1434565694747	-62	-70
1434565695167	-63	-70
1434565696427	-62	-70
1434565696682	-63	-70
1434565696846	-63	-70
1434565697068	-63	-70
1434565697280	-62	-70
1434565697495	-63	-70
1434565697940	-63	-70
1434565698319	-63	-70
1434565698753	-63	-70
1434565700659	-63	-70
