1434565776645	-73	-70
1434565777067	-72	-70
1434565777277	-77	-70
1434565777491	-74	-70
1434565777701	-74	-70
1434565777909	-73	-70
1434565778536	-73	-70
1434565784051	-74	-70
1434565785046	-71	-70
1434565785675	-73	-70
1434565786102	-73	-70
1434565786311	-75	-70
1434565786533	-77	-70
1434565787148	-78	-70
1434565787384	-80	-70
1434565787590	-81	-70
1434565787797	-81	-70
1434565788192	-80	-70
1434565788861	-80	-70
1434565789036	-83	-70
1434565789461	-82	-70
1434565792610	-81	-70
1434565794079	-81	-70
1434565794969	-80	-70
1434565795136	-81	-70
1434565795337	-78	-70
1434565795613	-78	-70
1434565795758	-77	-70
1434565796016	-78	-70
1434565796180	-76	-70
1434565796601	-76	-70
1434565797038	-77	-70
1434565797229	-78	-70
1434565800889	-81	-70
1434565802687	-72	-70
1434565803732	-70	-70
1434565804161	-74	-70
1434565804577	-74	-70
1434565805038	-67	-70
1434565805205	-74	-70
1434565805438	-73	-70
1434565805839	-70	-70
1434565806256	-69	-70
1434565806501	-68	-70
1434565806675	-69	-70
1434565806952	-67	-70
1434565807519	-67	-70
1434565807997	-67	-70
1434565808150	-66	-70
1434565812151	-68	-70
1434565812974	-67	-70
1434565813395	-66	-70
1434565814655	-67	-70
1434565815385	-67	-70
1434565815713	-67	-70
1434565816336	-67	-70
1434565820968	-66	-70
1434565821218	-66	-70
1434565821379	-66	-70
1434565821622	-66	-70
1434565821793	-65	-70
1434565822221	-68	-70
1434565822449	-72	-70
1434565822657	-69	-70
1434565822846	-70	-70
1434565823271	-70	-70
1434565823686	-72	-70
1434565827883	-66	-70
1434565828568	-66	-70
1434565829144	-66	-70
1434565829810	-66	-70
1434565830007	-66	-70
1434565830193	-66	-70
1434565830500	-67	-70
1434565830620	-66	-70
1434565831036	-67	-70
1434565831300	-66	-70
1434565831457	-67	-70
1434565832002	-67	-70
1434565832316	-67	-70
1434565832731	-67	-70
